F,S11,S21,S31,S41,S12,S22,S32,S42,S13,S23,S33,S43,S14,S24,S34,S44,S11',S21',S31',S41',S12',S22',S32',S42',S13',S23',S33',S43',S14',S24',S34',S44'
16.799999,-31.451599,-0.051677107,-34.645735,-41.174656,-0.051674962,-31.464876,-41.174646,-34.643963,-34.645736,-41.174658,-31.451599,-0.051677107,-41.174644,-34.643963,-0.051674962,-31.464877,-31.451599,-0.051677107,-34.645735,-41.174656,-0.051674962,-31.464876,-41.174646,-34.643963,-34.645736,-41.174658,-31.451599,-0.051677107,-41.174644,-34.643963,-0.051674962,-31.464877
16.82,-31.442403,-0.051755247,-34.635691,-41.164802,-0.051754136,-31.455699,-41.164791,-34.633915,-34.635692,-41.164803,-31.442405,-0.051755247,-41.164789,-34.633916,-0.051754136,-31.4557,-31.442403,-0.051755247,-34.635691,-41.164802,-0.051754136,-31.455699,-41.164791,-34.633915,-34.635692,-41.164803,-31.442405,-0.051755247,-41.164789,-34.633916,-0.051754136,-31.4557
16.839998,-31.433233,-0.051834253,-34.625662,-41.154962,-0.051832108,-31.446546,-41.154953,-34.623885,-34.625663,-41.154965,-31.433235,-0.051834253,-41.154951,-34.623884,-0.051832108,-31.446548,-31.433233,-0.051834253,-34.625662,-41.154962,-0.051832108,-31.446546,-41.154953,-34.623885,-34.625663,-41.154965,-31.433235,-0.051834253,-41.154951,-34.623884,-0.051832108,-31.446548
16.860001,-31.424088,-0.051912074,-34.615648,-41.145141,-0.051909936,-31.437419,-41.14513,-34.613867,-34.615649,-41.145143,-31.424088,-0.051912074,-41.145129,-34.613867,-0.051910461,-31.437421,-31.424088,-0.051912074,-34.615648,-41.145141,-0.051909936,-31.437419,-41.14513,-34.613867,-34.615649,-41.145143,-31.424088,-0.051912074,-41.145129,-34.613867,-0.051910461,-31.437421
16.879999,-31.414967,-0.051990907,-34.605647,-41.135336,-0.051989279,-31.428317,-41.135325,-34.603865,-34.605648,-41.135337,-31.414968,-0.0519909,-41.135323,-34.603865,-0.051989279,-31.428318,-31.414967,-0.051990907,-34.605647,-41.135336,-0.051989279,-31.428317,-41.135325,-34.603865,-34.605648,-41.135337,-31.414968,-0.0519909,-41.135323,-34.603865,-0.051989279,-31.428318
16.9,-31.405871,-0.052069574,-34.595661,-41.125547,-0.052067428,-31.419239,-41.125536,-34.593877,-34.595661,-41.125549,-31.405871,-0.052069574,-41.125535,-34.593876,-0.052067428,-31.419241,-31.405871,-0.052069574,-34.595661,-41.125547,-0.052067428,-31.419239,-41.125536,-34.593877,-34.595661,-41.125549,-31.405871,-0.052069574,-41.125535,-34.593876,-0.052067428,-31.419241
16.92,-31.396799,-0.052147633,-34.585688,-41.115773,-0.052146005,-31.410186,-41.115764,-34.583903,-34.58569,-41.115776,-31.3968,-0.052147626,-41.115763,-34.583902,-0.052146005,-31.410187,-31.396799,-0.052147633,-34.585688,-41.115773,-0.052146005,-31.410186,-41.115764,-34.583903,-34.58569,-41.115776,-31.3968,-0.052147626,-41.115763,-34.583902,-0.052146005,-31.410187
16.940001,-31.387753,-0.052226622,-34.575732,-41.106018,-0.052224993,-31.401158,-41.106008,-34.573941,-34.575732,-41.10602,-31.387754,-0.052226614,-41.106006,-34.573943,-0.052224993,-31.40116,-31.387753,-0.052226622,-34.575732,-41.106018,-0.052224993,-31.401158,-41.106008,-34.573941,-34.575732,-41.10602,-31.387754,-0.052226614,-41.106006,-34.573943,-0.052224993,-31.40116
16.959999,-31.378731,-0.052304988,-34.565788,-41.096279,-0.052303367,-31.392155,-41.096268,-34.563996,-34.56579,-41.09628,-31.378732,-0.052305506,-41.096267,-34.563996,-0.052303367,-31.392157,-31.378731,-0.052304988,-34.565788,-41.096279,-0.052303367,-31.392155,-41.096268,-34.563996,-34.56579,-41.09628,-31.378732,-0.052305506,-41.096267,-34.563996,-0.052303367,-31.392157
16.98,-31.369735,-0.05238379,-34.555859,-41.086556,-0.052382146,-31.383177,-41.086545,-34.554065,-34.555861,-41.086558,-31.369736,-0.052383783,-41.086545,-34.554066,-0.052382146,-31.383179,-31.369735,-0.05238379,-34.555859,-41.086556,-0.052382146,-31.383177,-41.086545,-34.554065,-34.555861,-41.086558,-31.369736,-0.052383783,-41.086545,-34.554066,-0.052382146,-31.383179
16.999998,-31.360763,-0.052462997,-34.545945,-41.076849,-0.052460843,-31.374225,-41.076839,-34.544148,-34.545946,-41.076851,-31.360764,-0.052462989,-41.076838,-34.544148,-0.052460843,-31.374226,-31.360763,-0.052462997,-34.545945,-41.076849,-0.052460843,-31.374225,-41.076839,-34.544148,-34.545946,-41.076851,-31.360764,-0.052462989,-41.076838,-34.544148,-0.052460843,-31.374226
17.02,-31.351816,-0.052541574,-34.536044,-41.06716,-0.052539428,-31.365296,-41.067149,-34.534245,-34.536045,-41.067161,-31.351817,-0.052541567,-41.067147,-34.534246,-0.052539428,-31.365297,-31.351816,-0.052541574,-34.536044,-41.06716,-0.052539428,-31.365296,-41.067149,-34.534245,-34.536045,-41.067161,-31.351817,-0.052541567,-41.067147,-34.534246,-0.052539428,-31.365297
17.039999,-31.342894,-0.052620071,-34.526158,-41.057486,-0.052618449,-31.356393,-41.057474,-34.524356,-34.526159,-41.057488,-31.342896,-0.052620588,-41.057474,-34.524356,-0.052618449,-31.356395,-31.342894,-0.052620071,-34.526158,-41.057486,-0.052618449,-31.356393,-41.057474,-34.524356,-34.526159,-41.057488,-31.342896,-0.052620588,-41.057474,-34.524356,-0.052618449,-31.356395
17.059999,-31.333998,-0.05269898,-34.516286,-41.047828,-0.052696849,-31.347515,-41.047817,-34.514481,-34.516287,-41.04783,-31.333998,-0.052698972,-41.047816,-34.514482,-0.052696842,-31.347517,-31.333998,-0.05269898,-34.516286,-41.047828,-0.052696849,-31.347515,-41.047817,-34.514481,-34.516287,-41.04783,-31.333998,-0.052698972,-41.047816,-34.514482,-0.052696842,-31.347517
17.08,-31.325126,-0.052778318,-34.506427,-41.038187,-0.052776164,-31.338662,-41.038177,-34.504621,-34.506428,-41.038189,-31.325127,-0.05277831,-41.038175,-34.504621,-0.052776689,-31.338664,-31.325126,-0.052778318,-34.506427,-41.038187,-0.052776164,-31.338662,-41.038177,-34.504621,-34.506428,-41.038189,-31.325127,-0.05277831,-41.038175,-34.504621,-0.052776689,-31.338664
17.1,-31.316278,-0.052857028,-34.496583,-41.028562,-0.052854881,-31.329834,-41.028551,-34.494774,-34.496584,-41.028564,-31.31628,-0.052857028,-41.02855,-34.494775,-0.052854881,-31.329836,-31.316278,-0.052857028,-34.496583,-41.028562,-0.052854881,-31.329834,-41.028551,-34.494774,-34.496584,-41.028564,-31.31628,-0.052857028,-41.02855,-34.494775,-0.052854881,-31.329836
17.119999,-31.307457,-0.052935642,-34.486754,-41.018954,-0.052933487,-31.321031,-41.018943,-34.484942,-34.486755,-41.018956,-31.307458,-0.052935634,-41.018943,-34.484943,-0.052934012,-31.321033,-31.307457,-0.052935642,-34.486754,-41.018954,-0.052933487,-31.321031,-41.018943,-34.484942,-34.486755,-41.018956,-31.307458,-0.052935634,-41.018943,-34.484943,-0.052934012,-31.321033
17.139999,-31.298661,-0.053015194,-34.476937,-41.009362,-0.053013055,-31.312253,-41.009351,-34.475124,-34.476938,-41.009364,-31.298661,-0.053015186,-41.00935,-34.475125,-0.053013055,-31.312255,-31.298661,-0.053015194,-34.476937,-41.009362,-0.053013055,-31.312253,-41.009351,-34.475124,-34.476938,-41.009364,-31.298661,-0.053015186,-41.00935,-34.475125,-0.053013055,-31.312255
17.16,-31.289888,-0.053093617,-34.467136,-40.999786,-0.05309147,-31.303501,-40.999776,-34.46532,-34.467137,-40.999788,-31.28989,-0.053093609,-40.999774,-34.46532,-0.053091995,-31.303503,-31.289888,-0.053093617,-34.467136,-40.999786,-0.05309147,-31.303501,-40.999776,-34.46532,-34.467137,-40.999788,-31.28989,-0.053093609,-40.999774,-34.46532,-0.053091995,-31.303503
17.18,-31.281142,-0.053172979,-34.457347,-40.990227,-0.053170817,-31.294773,-40.990215,-34.455529,-34.457349,-40.990228,-31.281143,-0.053172971,-40.990214,-34.45553,-0.053170817,-31.294775,-31.281142,-0.053172979,-34.457347,-40.990227,-0.053170817,-31.294773,-40.990215,-34.455529,-34.457349,-40.990228,-31.281143,-0.053172971,-40.990214,-34.45553,-0.053170817,-31.294775
17.200001,-31.27242,-0.053251204,-34.447574,-40.980684,-0.053249042,-31.286071,-40.980672,-34.445752,-34.447575,-40.980686,-31.272421,-0.053251196,-40.980672,-34.445753,-0.053249567,-31.286073,-31.27242,-0.053251204,-34.447574,-40.980684,-0.053249042,-31.286071,-40.980672,-34.445752,-34.447575,-40.980686,-31.272421,-0.053251196,-40.980672,-34.445753,-0.053249567,-31.286073
17.219999,-31.263723,-0.053330886,-34.437814,-40.971157,-0.053328739,-31.277394,-40.971146,-34.435991,-34.437815,-40.971159,-31.263725,-0.053330878,-40.971144,-34.435992,-0.053328739,-31.277396,-31.263723,-0.053330886,-34.437814,-40.971157,-0.053328739,-31.277394,-40.971146,-34.435991,-34.437815,-40.971159,-31.263725,-0.053330878,-40.971144,-34.435992,-0.053328739,-31.277396
17.24,-31.255052,-0.053409439,-34.428068,-40.961645,-0.053407284,-31.268742,-40.961634,-34.426243,-34.428069,-40.961648,-31.255053,-0.053409431,-40.961634,-34.426243,-0.053407284,-31.268743,-31.255052,-0.053409439,-34.428068,-40.961645,-0.053407284,-31.268742,-40.961634,-34.426243,-34.428069,-40.961648,-31.255053,-0.053409431,-40.961634,-34.426243,-0.053407284,-31.268743
17.259998,-31.246406,-0.053488414,-34.418336,-40.952151,-0.053486267,-31.260114,-40.95214,-34.416508,-34.418336,-40.952153,-31.246407,-0.053488406,-40.952138,-34.416509,-0.053486267,-31.260116,-31.246406,-0.053488414,-34.418336,-40.952151,-0.053486267,-31.260114,-40.95214,-34.416508,-34.418336,-40.952153,-31.246407,-0.053488406,-40.952138,-34.416509,-0.053486267,-31.260116
17.279999,-31.237785,-0.053566771,-34.408617,-40.942673,-0.053564624,-31.251512,-40.942662,-34.406787,-34.408619,-40.942676,-31.237786,-0.053566763,-40.942661,-34.406787,-0.053564624,-31.251514,-31.237785,-0.053566771,-34.408617,-40.942673,-0.053564624,-31.251512,-40.942662,-34.406787,-34.408619,-40.942676,-31.237786,-0.053566763,-40.942661,-34.406787,-0.053564624,-31.251514
17.300001,-31.229189,-0.05364555,-34.398912,-40.93321,-0.053643403,-31.242935,-40.933199,-34.39708,-34.398914,-40.933213,-31.229189,-0.053645542,-40.933198,-34.397081,-0.053643403,-31.242937,-31.229189,-0.05364555,-34.398912,-40.93321,-0.053643403,-31.242935,-40.933199,-34.39708,-34.398914,-40.933213,-31.229189,-0.053645542,-40.933198,-34.397081,-0.053643403,-31.242937
17.32,-31.220618,-0.053724761,-34.389222,-40.923765,-0.053722598,-31.234384,-40.923754,-34.387387,-34.389224,-40.923766,-31.220618,-0.053724753,-40.923752,-34.387387,-0.053723123,-31.234385,-31.220618,-0.053724761,-34.389222,-40.923765,-0.053722598,-31.234384,-40.923754,-34.387387,-34.389224,-40.923766,-31.220618,-0.053724753,-40.923752,-34.387387,-0.053723123,-31.234385
17.34,-31.212072,-0.053803361,-34.379545,-40.914334,-0.053801206,-31.225858,-40.914322,-34.377707,-34.379546,-40.914336,-31.212072,-0.053803353,-40.914322,-34.377707,-0.053801723,-31.225859,-31.212072,-0.053803361,-34.379545,-40.914334,-0.053801206,-31.225858,-40.914322,-34.377707,-34.379546,-40.914336,-31.212072,-0.053803353,-40.914322,-34.377707,-0.053801723,-31.225859
17.359999,-31.203551,-0.053881844,-34.369883,-40.90492,-0.053879697,-31.217356,-40.904909,-34.368041,-34.369884,-40.904922,-31.203552,-0.053881844,-40.904907,-34.368042,-0.053880222,-31.217358,-31.203551,-0.053881844,-34.369883,-40.90492,-0.053879697,-31.217356,-40.904909,-34.368041,-34.369884,-40.904922,-31.203552,-0.053881844,-40.904907,-34.368042,-0.053880222,-31.217358
17.379999,-31.195055,-0.05396025,-34.360233,-40.895521,-0.053958103,-31.20888,-40.895511,-34.358391,-34.360234,-40.895524,-31.195057,-0.053960242,-40.895509,-34.358391,-0.053958628,-31.208882,-31.195055,-0.05396025,-34.360233,-40.895521,-0.053958103,-31.20888,-40.895511,-34.358391,-34.360234,-40.895524,-31.195057,-0.053960242,-40.895509,-34.358391,-0.053958628,-31.208882
17.4,-31.186585,-0.05403908,-34.350598,-40.886139,-0.054036932,-31.200428,-40.886128,-34.348752,-34.350598,-40.886141,-31.186585,-0.054039072,-40.886127,-34.348753,-0.054036932,-31.20043,-31.186585,-0.05403908,-34.350598,-40.886139,-0.054036932,-31.200428,-40.886128,-34.348752,-34.350598,-40.886141,-31.186585,-0.054039072,-40.886127,-34.348753,-0.054036932,-31.20043
17.419998,-31.178139,-0.054117817,-34.340975,-40.876774,-0.054115662,-31.192003,-40.876763,-34.339127,-34.340977,-40.876776,-31.178141,-0.054117809,-40.876761,-34.339127,-0.054115654,-31.192005,-31.178139,-0.054117817,-34.340975,-40.876774,-0.054115662,-31.192003,-40.876763,-34.339127,-34.340977,-40.876776,-31.178141,-0.054117809,-40.876761,-34.339127,-0.054115654,-31.192005
17.439999,-31.169719,-0.054195936,-34.331368,-40.867424,-0.054193781,-31.183603,-40.867412,-34.329517,-34.331369,-40.867426,-31.16972,-0.054195921,-40.867411,-34.329517,-0.054194306,-31.183604,-31.169719,-0.054195936,-34.331368,-40.867424,-0.054193781,-31.183603,-40.867412,-34.329517,-34.331369,-40.867426,-31.16972,-0.054195921,-40.867411,-34.329517,-0.054194306,-31.183604
17.460001,-31.161324,-0.054274481,-34.321772,-40.85809,-0.054272333,-31.175226,-40.858078,-34.319919,-34.321774,-40.858092,-31.161324,-0.054274473,-40.858077,-34.31992,-0.054272333,-31.175229,-31.161324,-0.054274481,-34.321772,-40.85809,-0.054272333,-31.175226,-40.858078,-34.319919,-34.321774,-40.858092,-31.161324,-0.054274473,-40.858077,-34.31992,-0.054272333,-31.175229
17.48,-31.152953,-0.054352416,-34.312192,-40.848772,-0.05435026,-31.166876,-40.84876,-34.310335,-34.312192,-40.848773,-31.152954,-0.054352408,-40.848759,-34.310336,-0.05435026,-31.166878,-31.152953,-0.054352416,-34.312192,-40.848772,-0.05435026,-31.166876,-40.84876,-34.310335,-34.312192,-40.848773,-31.152954,-0.054352408,-40.848759,-34.310336,-0.05435026,-31.166878
17.5,-31.144608,-0.054430776,-34.302624,-40.83947,-0.054428612,-31.158551,-40.839458,-34.300765,-34.302625,-40.839471,-31.144609,-0.054430768,-40.839456,-34.300766,-0.054428612,-31.158552,-31.144608,-0.054430776,-34.302624,-40.83947,-0.054428612,-31.158551,-40.839458,-34.300765,-34.302625,-40.839471,-31.144609,-0.054430768,-40.839456,-34.300766,-0.054428612,-31.158552
17.52,-31.136289,-0.054508527,-34.293069,-40.830182,-0.054506371,-31.15025,-40.830171,-34.291209,-34.293071,-40.830184,-31.136288,-0.054508511,-40.83017,-34.291209,-0.054506371,-31.150252,-31.136289,-0.054508527,-34.293069,-40.830182,-0.054506371,-31.15025,-40.830171,-34.291209,-34.293071,-40.830184,-31.136288,-0.054508511,-40.83017,-34.291209,-0.054506371,-31.150252
17.539999,-31.127993,-0.054587221,-34.283529,-40.820911,-0.054585065,-31.141975,-40.820901,-34.281666,-34.283531,-40.820914,-31.127994,-0.054587213,-40.820899,-34.281667,-0.054585057,-31.141977,-31.127993,-0.054587221,-34.283529,-40.820911,-0.054585065,-31.141975,-40.820901,-34.281666,-34.283531,-40.820914,-31.127994,-0.054587213,-40.820899,-34.281667,-0.054585057,-31.141977
17.559999,-31.119723,-0.054664773,-34.274002,-40.811658,-0.054662617,-31.133725,-40.811646,-34.272136,-34.274002,-40.811659,-31.119724,-0.054664765,-40.811645,-34.272137,-0.054662617,-31.133726,-31.119723,-0.054664773,-34.274002,-40.811658,-0.054662617,-31.133725,-40.811646,-34.272136,-34.274002,-40.811659,-31.119724,-0.054664765,-40.811645,-34.272137,-0.054662617,-31.133726
17.579998,-31.111478,-0.054742759,-34.264488,-40.802418,-0.054740611,-31.125499,-40.802406,-34.26262,-34.26449,-40.802419,-31.111478,-0.054742751,-40.802406,-34.262621,-0.054740611,-31.125501,-31.111478,-0.054742759,-34.264488,-40.802418,-0.054740611,-31.125499,-40.802406,-34.26262,-34.26449,-40.802419,-31.111478,-0.054742751,-40.802406,-34.262621,-0.054740611,-31.125501
17.6,-31.103258,-0.054820654,-34.254988,-40.793195,-0.054818506,-31.117299,-40.793183,-34.253118,-34.254989,-40.793197,-31.103258,-0.054820646,-40.793182,-34.253118,-0.054818506,-31.1173,-31.103258,-0.054820654,-34.254988,-40.793195,-0.054818506,-31.117299,-40.793183,-34.253118,-34.254989,-40.793197,-31.103258,-0.054820646,-40.793182,-34.253118,-0.054818506,-31.1173
17.620001,-31.095063,-0.054897949,-34.245501,-40.783987,-0.054895793,-31.109124,-40.783976,-34.243628,-34.245502,-40.78399,-31.095063,-0.054897941,-40.783974,-34.243628,-0.054895793,-31.109125,-31.095063,-0.054897949,-34.245501,-40.783987,-0.054895793,-31.109124,-40.783976,-34.243628,-34.245502,-40.78399,-31.095063,-0.054897941,-40.783974,-34.243628,-0.054895793,-31.109125
17.639999,-31.086892,-0.054975138,-34.236028,-40.774796,-0.05497299,-31.100973,-40.774784,-34.234151,-34.236029,-40.774797,-31.086893,-0.05497513,-40.774783,-34.234152,-0.054973499,-31.100975,-31.086892,-0.054975138,-34.236028,-40.774796,-0.05497299,-31.100973,-40.774784,-34.234151,-34.236029,-40.774797,-31.086893,-0.05497513,-40.774783,-34.234152,-0.054973499,-31.100975
17.66,-31.078747,-0.055052753,-34.226568,-40.765619,-0.055050605,-31.092847,-40.765607,-34.224689,-34.226568,-40.765621,-31.078748,-0.055052745,-40.765606,-34.22469,-0.055050605,-31.092849,-31.078747,-0.055052753,-34.226568,-40.765619,-0.055050605,-31.092847,-40.765607,-34.224689,-34.226568,-40.765621,-31.078748,-0.055052745,-40.765606,-34.22469,-0.055050605,-31.092849
17.679998,-31.070627,-0.055130278,-34.21712,-40.756459,-0.05512813,-31.084747,-40.756447,-34.21524,-34.217122,-40.756461,-31.070627,-0.05513027,-40.756445,-34.215241,-0.05512813,-31.08475,-31.070627,-0.055130278,-34.21712,-40.756459,-0.05512813,-31.084747,-40.756447,-34.21524,-34.217122,-40.756461,-31.070627,-0.05513027,-40.756445,-34.215241,-0.05512813,-31.08475
17.699999,-31.062531,-0.055207205,-34.207687,-40.747314,-0.055205056,-31.076672,-40.747302,-34.205803,-34.207688,-40.747316,-31.062532,-0.055207197,-40.7473,-34.205804,-0.055205056,-31.076674,-31.062531,-0.055207205,-34.207687,-40.747314,-0.055205056,-31.076672,-40.747302,-34.205803,-34.207688,-40.747316,-31.062532,-0.055207197,-40.7473,-34.205804,-0.055205056,-31.076674
17.719999,-31.054461,-0.055284558,-34.198267,-40.738184,-0.055281876,-31.068621,-40.738172,-34.19638,-34.198268,-40.738186,-31.054462,-0.05528455,-40.738171,-34.196381,-0.055282401,-31.068623,-31.054461,-0.055284558,-34.198267,-40.738184,-0.055281876,-31.068621,-40.738172,-34.19638,-34.198268,-40.738186,-31.054462,-0.05528455,-40.738171,-34.196381,-0.055282401,-31.068623
17.739998,-31.046415,-0.055360763,-34.188859,-40.72907,-0.055358607,-31.060595,-40.729058,-34.18697,-34.18886,-40.729072,-31.046416,-0.055360755,-40.729057,-34.186971,-0.055358607,-31.060597,-31.046415,-0.055360763,-34.188859,-40.72907,-0.055358607,-31.060595,-40.729058,-34.18697,-34.18886,-40.729072,-31.046416,-0.055360755,-40.729057,-34.186971,-0.055358607,-31.060597
17.76,-31.038394,-0.055437405,-34.179465,-40.719971,-0.055435248,-31.052594,-40.71996,-34.177574,-34.179467,-40.719974,-31.038395,-0.055437389,-40.719958,-34.177575,-0.055435248,-31.052596,-31.038394,-0.055437405,-34.179465,-40.719971,-0.055435248,-31.052594,-40.71996,-34.177574,-34.179467,-40.719974,-31.038395,-0.055437389,-40.719958,-34.177575,-0.055435248,-31.052596
17.780001,-31.030398,-0.055513957,-34.170085,-40.710888,-0.055511808,-31.044618,-40.710876,-34.168191,-34.170085,-40.71089,-31.030398,-0.055513949,-40.710876,-34.168192,-0.055511808,-31.044619,-31.030398,-0.055513957,-34.170085,-40.710888,-0.055511808,-31.044618,-40.710876,-34.168191,-34.170085,-40.71089,-31.030398,-0.055513949,-40.710876,-34.168192,-0.055511808,-31.044619
17.799999,-31.022426,-0.055589903,-34.160717,-40.701821,-0.055587746,-31.036666,-40.701809,-34.15882,-34.160718,-40.701824,-31.022426,-0.055589895,-40.701807,-34.158821,-0.055587746,-31.036668,-31.022426,-0.055589903,-34.160717,-40.701821,-0.055587746,-31.036666,-40.701809,-34.15882,-34.160718,-40.701824,-31.022426,-0.055589895,-40.701807,-34.158821,-0.055587746,-31.036668
17.82,-31.014479,-0.055665744,-34.151362,-40.692769,-0.055663595,-31.02874,-40.692756,-34.149463,-34.151364,-40.69277,-31.014479,-0.055665736,-40.692755,-34.149463,-0.055663595,-31.028741,-31.014479,-0.055665744,-34.151362,-40.692769,-0.055663595,-31.02874,-40.692756,-34.149463,-34.151364,-40.69277,-31.014479,-0.055665736,-40.692755,-34.149463,-0.055663595,-31.028741
17.84,-31.006557,-0.055742037,-34.14202,-40.683732,-0.05573988,-31.020837,-40.68372,-34.140118,-34.142022,-40.683734,-31.006558,-0.055742029,-40.683718,-34.140119,-0.05573988,-31.020839,-31.006557,-0.055742037,-34.14202,-40.683732,-0.05573988,-31.020837,-40.68372,-34.140118,-34.142022,-40.683734,-31.006558,-0.055742029,-40.683718,-34.140119,-0.05573988,-31.020839
17.859999,-30.998659,-0.055818218,-34.132692,-40.67471,-0.055816061,-31.012959,-40.674699,-34.130788,-34.132694,-40.674713,-30.99866,-0.05581821,-40.674697,-34.130789,-0.055816061,-31.012961,-30.998659,-0.055818218,-34.132692,-40.67471,-0.055816061,-31.012959,-40.674699,-34.130788,-34.132694,-40.674713,-30.99866,-0.05581821,-40.674697,-34.130789,-0.055816061,-31.012961
17.879999,-30.990786,-0.055893277,-34.123376,-40.665704,-0.055891637,-31.005107,-40.665692,-34.12147,-34.123377,-40.665706,-30.990787,-0.055893269,-40.66569,-34.121471,-0.055891637,-31.005108,-30.990786,-0.055893277,-34.123376,-40.665704,-0.055891637,-31.005107,-40.665692,-34.12147,-34.123377,-40.665706,-30.990787,-0.055893269,-40.66569,-34.121471,-0.055891637,-31.005108
17.9,-30.982937,-0.055968764,-34.114073,-40.656713,-0.05596714,-30.997278,-40.656701,-34.112163,-34.114074,-40.656715,-30.982938,-0.055968764,-40.656699,-34.112165,-0.05596714,-30.99728,-30.982937,-0.055968764,-34.114073,-40.656713,-0.05596714,-30.997278,-40.656701,-34.112163,-34.114074,-40.656715,-30.982938,-0.055968764,-40.656699,-34.112165,-0.05596714,-30.99728
17.92,-30.975113,-0.056044156,-34.104783,-40.647737,-0.056042007,-30.989474,-40.647725,-34.102871,-34.104785,-40.647739,-30.975114,-0.056044156,-40.647723,-34.102872,-0.056042007,-30.989475,-30.975113,-0.056044156,-34.104783,-40.647737,-0.056042007,-30.989474,-40.647725,-34.102871,-34.104785,-40.647739,-30.975114,-0.056044156,-40.647723,-34.102872,-0.056042007,-30.989475
17.940001,-30.967314,-0.056118967,-34.095507,-40.638776,-0.056116802,-30.981694,-40.638764,-34.093592,-34.095508,-40.638778,-30.967314,-0.056118935,-40.638763,-34.093593,-0.056116802,-30.981696,-30.967314,-0.056118967,-34.095507,-40.638776,-0.056116802,-30.981694,-40.638764,-34.093592,-34.095508,-40.638778,-30.967314,-0.056118935,-40.638763,-34.093593,-0.056116802,-30.981696
17.959999,-30.959538,-0.056194168,-34.086243,-40.629831,-0.056191493,-30.973939,-40.629819,-34.084325,-34.086243,-40.629833,-30.95954,-0.056194168,-40.629817,-34.084326,-0.056192002,-30.973941,-30.959538,-0.056194168,-34.086243,-40.629831,-0.056191493,-30.973939,-40.629819,-34.084325,-34.086243,-40.629833,-30.95954,-0.056194168,-40.629817,-34.084326,-0.056192002,-30.973941
